label,text,transformed_text
1,"Subject: quality meds at discount prices
muscle relaxants , allergies , sleeping disorders , men ' s health , pain relief ,
wt loss , depression - anxiety and quit smoking drugs at low pricing are
available through our internet store .
a wide selection for your medical needs
deal on meds with rx at no charrge to you
appointment far away if only you are with us
just try this and pay less on meds
i find a lot of things in site with no need to pay , like consultation or
prescription . your guys get one more loyal customer from now on . - - your
loyal
episode of american history . we ' ve created the game with the belief that
oswald was the only personenough , she went out and bought everyone a real
present . i was crazy that year , she says .
to excess : you get each of your kids ( or parents or siblings ) an equal
distribution of presents . exceptmurr 0 mcbean 8 angrier lagroceriadunn
",subject qualiti med discount price muscl relax allergi sleep disord men health pain relief wt loss depress anxieti quit smoke drug low price avail internet store wide select medic need deal med rx charrg appoint far away us tri pay less med find lot thing site need pay like consult prescript guy get one loyal custom loyal episod american histori creat game belief oswald personenough went bought everyon real present crazi year say excess get kid parent sibl equal distribut present exceptmurr 0 mcbean 8 angrier lagroceriadunn
0,"Subject: revision # 1 - enron actuals for july 31 , 2000
teco tap 115 . 000 / hpl gas daily ;
ls hpl lsk ic 27 . 500 / enron ; 2 . 500 / hpl gas daily",subject revis 1 enron actual juli 31 2000 teco tap 115 000 hpl ga daili ls hpl lsk ic 27 500 enron 2 500 hpl ga daili
0,"Subject: wellhead adjustments
the attached spreadsheet reflects adjustments to wellhead meters effective 3 / 16 / 01 . the nominations were changed to volumes in the "" to "" column .
bob",subject wellhead adjust attach spreadsheet reflect adjust wellhead meter effect 3 16 01 nomin chang volum column bob
1,"Subject: quality medications available with discounts prices by ordering online .
federally controlled drugs at value prices , we stock over 600 medications to
assist with a variety of medical needs . compare our drugs for cancer , hiv ,
asthma and pain relief and you will find top quality drugs at affordable
prices
federally regulated medications now available for your convenience . online
ordering greatly reduces the expense to you .
overnight delivery available for customers in need of immediate rx refills .
no charge for online consultations .
we have both brand name and generic drugs in stock . you ' ll find great
deals in our internet pharmacy .
don ' t know online rx refill could be this easy and fast . it is really fast
and easy for me . great service for quality meds . - - deal receiver
believed to form 60 percent of the population , strongly support elections .
you cant control the weather , it happensand theres not too much you can do
about it , he said .
you cant control the weather , it happensand theres not too much you can do
about it , he said .
certified 7 dead lift 3 biliteral ray
",subject qualiti medic avail discount price order onlin feder control drug valu price stock 600 medic assist varieti medic need compar drug cancer hiv asthma pain relief find top qualiti drug afford price feder regul medic avail conveni onlin order greatli reduc expens overnight deliveri avail custom need immedi rx refil charg onlin consult brand name gener drug stock find great deal internet pharmaci know onlin rx refil could easi fast realli fast easi great servic qualiti med deal receiv believ form 60 percent popul strongli support elect cant control weather happensand there much said cant control weather happensand there much said certifi 7 dead lift 3 biliter ray
0,"Subject: re : kcs buy / sell
lauri ,
hpl ' s gas control could not provide any information . i called bob withers
with kcs and he was in agreement to reduce the nom from 894 to 345 / day . the
changes will be effective 1 / 11 / 01 as follows :
meter # deal #
9797 439825
3543 439837
bob
lauri a allen
01 / 09 / 2001 03 : 53 pm
to : robert cotten / hou / ect @ ect
cc : michael olsen / na / enron @ enron , edward terry / hou / ect @ ect , jill t
zivley / hou / ect @ ect , mary poorman / na / enron @ enron
subject : kcs buy / sell
in light of december ' s allocation of actual volumes at kcs # 9797 , it looks as
though we need to reduce the nom at both this meter and at tejas riverside ,
# 3543 , where the "" sell "" portion of this buy / sell occurs for the remainder of
january . december actual receipts at # 9797 were 15 , 889 mm or an average of
513 mm / day . the january nomination is 864 mm / day . i think it needs to be
reduced to approx 345 mm / day effective 1 / 11 or there may be a large diffence
between what we buy at the wellhead and what is delivered back to kcs at
tejas riverside . any info you could get from gas control or kcs about actual
flow current month would help nail this nomination down . thanks .",subject kc buy sell lauri hpl ga control could provid inform call bob wither kc agreement reduc nom 894 345 day chang effect 1 11 01 follow meter deal 9797 439825 3543 439837 bob lauri allen 01 09 2001 03 53 pm robert cotten hou ect ect cc michael olsen na enron enron edward terri hou ect ect jill zivley hou ect ect mari poorman na enron enron subject kc buy sell light decemb alloc actual volum kc 9797 look though need reduc nom meter teja riversid 3543 sell portion buy sell occur remaind januari decemb actual receipt 9797 15 889 mm averag 513 mm day januari nomin 864 mm day think need reduc approx 345 mm day effect 1 11 may larg diffenc buy wellhead deliv back kc teja riversid info could get ga control kc actual flow current month would help nail nomin thank
0,"Subject: txu nom . for 9 / 28 / 00
ls katy ic will remain on zero . will try to pull firm gas at teco as system
conditions allow .
( see attached file : hplo 928 . xls )
- hplo 928 . xls",subject txu nom 9 28 00 ls kati ic remain zero tri pull firm ga teco system condit allow see attach file hplo 928 xl hplo 928 xl
0,"Subject: re : may 2001 nomination
george ,
the following are my answers to your questions :
1 . no .
2 . the nomination is at the pay meter 9862 .
3 . in the past , this purchase has not been listed on the spreadsheet . it has been maintained by the risk group .
4 . as of 4 / 24 / 01 , comstock ' s nomination is 43 , 681 and kerr mcgee ' s is 29 , 037 .
5 . this purchase is not listed on the spreadsheet . it is maintained separately on a file by daren . to the best of my knowledge it is a good wellhead purchase .
bob
enron north america corp . from : george weissman 04 / 24 / 2001 08 : 03 am
to : robert cotten / hou / ect @ ect
cc : vance l taylor / hou / ect , daren j farmer / hou / ect , melissa graves / hou / ect
subject : may 2001 nomination
bob ,
questions based on the information in the facilitation by location report :
1 . meter 9643 hgpl / hpl - stratton , tejones operating corporation , sitara 266970 : should this purchase be at meter 9638 , freeman prod - maxine field in trade zone 18 ?
2 . i presume we are not counting both meter 9848 north padre island blk 8 and meter 9862 lehman / spinnaker onshore . isn ' t this the same gas ?
3 . meter 3536 seahawk / a - s ( mat plt 520 ) , eog resources , sitara 725391 : is this purchase properly in the wellhead book ?
4 . meter 6884 pgtt junction 16 "" lease , comstock oil & gas , inc . and kerr - mcgee oil & gas onshore l . p . , sitara 125899 and 132975 : comstock ' s volume should exceed kerr - mcgee ' s volume , and together the two volumes should be approximately 73 , 000 / d . currently , comstock ' s volume is only 8 , 600 / d and kerr - mcgee ' s volume is 25 , 000 / d . we look about 38 , 000 / d short .
5 . meter 639 hannah nash , coral energy resources , l . p . , sitara 659998 : is this purchase properly in the wellhead book ?
i ' m looking at about 10 other old deals that i think should be in for may , but aren ' t . in addition , i ' m adding in the new deals that will flow in may . i ' ll be done by noon .
george",subject may 2001 nomin georg follow answer question 1 2 nomin pay meter 9862 3 past purchas list spreadsheet maintain risk group 4 4 24 01 comstock nomin 43 681 kerr mcgee 29 037 5 purchas list spreadsheet maintain separ file daren best knowledg good wellhead purchas bob enron north america corp georg weissman 04 24 2001 08 03 robert cotten hou ect ect cc vanc l taylor hou ect daren j farmer hou ect melissa grave hou ect subject may 2001 nomin bob question base inform facilit locat report 1 meter 9643 hgpl hpl stratton tejon oper corpor sitara 266970 purchas meter 9638 freeman prod maxin field trade zone 18 2 presum count meter 9848 north padr island blk 8 meter 9862 lehman spinnak onshor ga 3 meter 3536 seahawk mat plt 520 eog resourc sitara 725391 purchas properli wellhead book 4 meter 6884 pgtt junction 16 leas comstock oil ga inc kerr mcgee oil ga onshor l p sitara 125899 132975 comstock volum exceed kerr mcgee volum togeth two volum approxim 73 000 current comstock volum 8 600 kerr mcgee volum 25 000 look 38 000 short 5 meter 639 hannah nash coral energi resourc l p sitara 659998 purchas properli wellhead book look 10 old deal think may addit ad new deal flow may done noon georg
0,"Subject: holiday party - save the date
please click on the link below
save the date",subject holiday parti save date pleas click link save date
0,"Subject: hpl nom for may 16 , 2001
( see attached file : hplno 516 . xls )
- hplno 516 . xls",subject hpl nom may 16 2001 see attach file hplno 516 xl hplno 516 xl
0,"Subject: re : new update for buybacks
please check the "" undertake "" ticket # for the following : air products ,
inc . . . . . . 132976 oppose to 122218 ;
petrofina gas pl . . . . . . 4 / 2000 undertake # 231052 { pls .
include }
julie meyers
03 / 31 / 2000 04 : 39 pm
to : angela henn / hou / ect @ ect , howard b camp / hou / ect @ ect , brenda f
herod / hou / ect @ ect , stephen p schwarz / hou / ect @ ect , lee l papayoti / hou / ect @ ect ,
daren j farmer / hou / ect @ ect , gary w lamphier / hou / ect @ ect , bryan
hull / hou / ect @ ect , kenneth seaman / hou / ect @ ect , david baumbach / hou / ect @ ect ,
lisa csikos / hou / ect @ ect , joanie h ngo / hou / ect @ ect , robert e lloyd / hou / ect @ ect
cc :
subject : new update for buybacks
there are two additions . airproducts and petrofina .",subject new updat buyback pleas check undertak ticket follow air product inc 132976 oppos 122218 petrofina ga pl 4 2000 undertak 231052 pl includ juli meyer 03 31 2000 04 39 pm angela henn hou ect ect howard b camp hou ect ect brenda f herod hou ect ect stephen p schwarz hou ect ect lee l papayoti hou ect ect daren j farmer hou ect ect gari w lamphier hou ect ect bryan hull hou ect ect kenneth seaman hou ect ect david baumbach hou ect ect lisa csiko hou ect ect joani h ngo hou ect ect robert e lloyd hou ect ect cc subject new updat buyback two addit airproduct petrofina
1,"Subject: usa is giving 50 , 000 green cards every year ! !
wed , 03 dec 2003 16 : 01 : 52 - 0400
mime - version : 1 . 0
content - type : text / html ;
charset = us - ascii
content - transfer - encoding : quoted - printable
message - id : pq 2 zo 3 dl 483 s 628 l 5 g 5 h 21 wpl 43 v 6 l 8 bse @ adelphia . com
centera href = 3 dhttp : / / cavern . gcthree . info brimg src = 3 dhttp : / / gc =
three . info / i / ao 7 armenia / a brbrbrbrbrbrbr
brbrbr
grimace minuendbatavia confederate slumholmdel
deny fatiguecapitulate person resilientsediment
organdy rockfordark divalent decompresscanterelle
tedium semperday guerdon sullenwhitlock
arching beliegrew
= 20
",subject usa give 50 000 green card everi year wed 03 dec 2003 16 01 52 0400 mime version 1 0 content type text html charset us ascii content transfer encod quot printabl messag id pq 2 zo 3 dl 483 628 l 5 g 5 h 21 wpl 43 v 6 l 8 bse adelphia com centera href 3 dhttp cavern gcthree info brimg src 3 dhttp gc three info ao 7 armenia brbrbrbrbrbrbr brbrbr grimac minuendbatavia confeder slumholmdel deni fatiguecapitul person resilientsedi organdi rockfordark dival decompresscanterel tedium semperday guerdon sullenwhitlock arch beliegrew 20
